statement,label,likelihood
"# 1934–35 in Australian soccer

The 1934–35 season was the 40th season of competitive association football in Australia.

## National teams

### She",0,-9.222221985146374
"# Nils-Olov Åhlén

Nils-Olov Åhlén, född 12 januari 1925 i Söderhamn, död 14 april 2012 i Stockholm, var",1,-0.0145061430343515
"# Mimastra quadrata

Mimastra quadrata es una especie de insecto coleóptero de la familia Chrysomelidae.

Fue descrita científicamente por primera vez en 188",1,-1.1353183325444052
"Tags: java, android, android-studio, android-layout

Question: How to make a button on top of the other button?

I want to make a button on top of the other button. I tried with `androidT",0,-12.64658212522452
"The 2019 edition of the World Day Against the Death Penalty will be held on October 10th.
The World Day Against the Death Penalty is an international day of action held every year on October 1",1,-0.0002683164997867
"Tags: javascript, html, css, reactjs

Question: React - How to change the position of a div in a react component

I have created a component in react which is a div that is wrapped in a div with a background image",1,-0.9886541681518124
"Home » Blog » Uncategorized » How to Get Rid of a Bee Sting
How to Get Rid of a Bee Sting
Bee stings are the bane of many people’s existence, especially",1,-1.0798323933234362
"package com.intellij.psi.impl.source.tree;

import com.intellij.lang.ASTNode;
import com.intellij.openapi.diagnostic.Logger;
import com.intellij.openapi.progressInterface",0,-18.007152930853227
"A new study by researchers at the University of California, Riverside and Cornell University has found that wildfires in the western United States have been increasing in size and severity over the past 30 years.
The study,",1,-0.4901711874704726
"← The 2015-16 NHL Season Begins Tonight
The 2015-16 NHL Season Begins Tonight →
The 2015-16 NHL Season Un",0,-9.416841660938164
"The Tale of the Tape: A Comparison of the NHL and the NBA
By: Mike Hegarty
In the world of professional sports, there are two main leagues that are the most talked about in terms of popular",1,-2.265599306649359
"# Арарат (значения)

Арара́т — многозначный термин:

* Арарат — гора, на которой в древности находилось священное для христиан, и",1,-1.817441060085676
"# Lagoa de Cima

Lagoa de Cima é um município brasileiro do interior do estado de Minas Gerais. De acordo com o Instituto Brasileiro de Geografia e Estatística (Dep",0,-14.09146510682566
"# Bromoform

Bromoformul (CHBr₃) je organsko jedinjenje sa formulom . Ovo je jedan od najjednostavnijih organskih bromovih",1,-0.2241382364231525
"2014 is a year of change for us all. With the introduction of the new GDPR regulations in May 2018, businesses will have to make some changes to their data protection procedures.
The new",1,-1.788257071781059
"The 2018 RSJWC was held in the beautiful city of Vancouver, Canada from 21 to 24 August. It was a great success with 450 participants from 33 countries around the",1,-0.004968089128369
"It was the first time the two sides had met since the 2016 World Cup qualifying campaign, when the U.S. won 2-0 in Columbus.
The United States will face Trinidad and Tobono",0,-15.64783706427017
"The PE: RIVERSIDE COUNTY: Ratepayers will get rate relief
Riverside County ratepayers will get a break on their sewer bills starting next year, county officials said.
The Board of",1,-0.0008449546901603
"RULES OF THE WORLD MINI-GOLF TOURNAMENT
1. The tournament will be held at the World Mini-Golf course in the World Expo Park in Shanghai.
2. Starting",0,-7.525244000899586
"# Kanton Saint-Germain-en-Laye-Sud-Ouest

Kanton Saint-Germain-en-Laye-Sud-Ouest (fr. Canton de Saint-Germain",1,-1.6331806031675137e-05
"# Björnstorp (olika betydelser)

Björnstorp kan syfta på:

* Björnstorp, en ort i Skåne län
* Björnstorp",1,-0.02966361892618
" # Anexo:Torneo de Memphis 2001 (individual masculino)

## Referencias

* Resultados del torneo en el sitio web oficial de la ATP: HTML</s>",1,0.0
"1. What is the difference between a Criminal and a Traffic Case?
A criminal case is generally a felony or a misdemeanor. A traffic case is generally a speeding ticket, a careless driving, or a",1,-0.6976037817854756
"In 2016, the number of people who died from opioid overdoses in Massachusetts was 1,966. That’s 14 people per week.
To help address this epidemic, the",1,-1.138240318001585
"# 2012–13 San Diego State Aztecs women's basketball team

The 2012–13 San Diego State Aztecs women's basketball team represented San Diego State University during the ",1,-0.0017112225418759
"Tags: python, django, django-models

Question: Django: How to save a list of objects

I am trying to save a list of objects in my database.

\begin{code}
class MyModel(Create",0,-10.983914622255767
"The latest addition to the Cisco family of wireless access points is the Aironet 350 series, which is designed to provide a secure, high-performance wireless LAN solution for small and medium-sized enterprises",1,-0.000224436671605
"# 1996–97 Maltese Premier League

The 1996–97 Maltese Premier League was the 85th season of top-tier football in Malta. The season winner",0,-10.9728869333511
"The 2015-16 NBA season is now in full swing, and while we’re still a few weeks away from the All-Star break, we’re already seeing a lot of interesting storylines develop.
One early",0,-8.699998232196176
"# Tadeusz Kroński

Tadeusz Kroński (ur. 19 lipca 1934 w Krakowie, zm. 22 lipca 2012 w Warszawie) – polski polityk",1,-0.000109082449213
"I’ve been on a self-imposed blogging hiatus for a while now, which is why I’ve been absent from the blogosphere. I’m sorry if you’ve missed me.
I’m also leaving",0,-7.346397117383528
"Tags: javascript, jquery, html, css, twitter-bootstrap

Question: Bootstrap 4 Navbar not working

I have a problem with Bootstrap 4. I am trying to make a fixed header and a fixed navbar. I",1,-1.3611234208241616
"I have a 1998 9300 that has been sitting for a few years and I have no idea what the problem is.
The truck will not start. It will turn over and run but it will not finish",0,-8.616415251290306
"Tags: c++, boost, cmake

Question: How to compile boost 1.50 with cmake in windows

I am trying to compile boost 1.50 in windows with cmake. I have installed boost ",1,-0.9994052064510804
"# Zabójcze ciało

Zabójcze ciało (ang. Body Double) – amerykański film fabularny (thriller kryminalny) z 1984 roku w re",1,-0.0018950764602751
"The 13th annual Golf Classic was held on Monday, August 27 at the beautiful Twin Oaks Golf and Country Club.
This year’s event was a great success, raising over $15,00",1,-0.0003229901210868
"The 2013 Fiat 500 Abarth is a small car that has a big personality. Its 160-hp turbocharged engine is a blast to drive, and it has a co",0,-6.485484583135674
" # Oligosita

Oligosita is a genus of parasitic flies in the family Tachinidae. There is one described species in Oligosita, O. flavescens.</s>UIImage",0,-22.90713880157525
"# Kōji Yamamoto

Kōji Yamamoto (山本 浩二, Yamamoto Kōji?), född 11 april 1978 i Osaka prefektur, är",1,-0.0585592833113782
"Tags: python-3.x, pandas, dataframe, numpy

Question: Pandas: How to find the index of a dataframe that is not a subset of another dataframe?

I have two dataframes, df1 and df2",1,-0.0037735881442233
"In the following video, we are going to discuss how to use the Pivot Table Report in Excel.
The Pivot Table Report is a very useful report in Excel. It is a report that allows you to summarize data in a table because",0,-9.16341244564356
"The CW has released the trailer for the upcoming episode of The Flash titled “The Trial of The Flash”, which is scheduled to air on Tuesday, November 15th.
In the episode, when a criminal almost",0,-7.574323536092575
"# Скотт (округ, Вісконсин)

Округ Скотт (англ. Scott County) — округ (графство) у штаті Вісконсин, США. Ідентиfel",0,-18.133262212634637
"What is the relationship between the 1936-37 and 1937-38 season?
During the 1936-37 season, the New York Rangers were playing in the American pro",0,-10.47406654709748
"The CW’s ‘The Flash’ to Introduce Two New Characters
The Flash will introduce two new characters in the upcoming second season.
The CW’s The Flash will introduce two new characters in the upcoming sp",0,-12.438655347523296
"The GOP is a party of losers and losers are angry. The Democrats are a party of winners and winners are happy.
The difference is that the Democrats are a party of winners and the GOP is a",1,-0.1036375325089892
"Home » News » Bollywood » Kareena Kapoor to star with Shah Rukh Khan in Farah Khan’s next
Kareena Kapoor to star with Shah Rukh Khan in Farah Khan’s next
K",1,-1.6099670287126533
"Tags: c, linux, sockets, client-server, tcp

Question: How to send data to a client socket in C?

I'm trying to send data to a client socket in C, but for some reason it",1,-1.34683174197508
"Tags: ruby-on-rails, ruby, ruby-on-rails-4, devise, user-registration

Question: Rails Devise and custom Registration form

I have a rails 4 app with devise.",1,-1.8260321266133368
"The world of the future is a place where we will have the ability to download and upload our memories.
The world of the future is a place where we will have the ability to download and upload our memories. This is the goal of",1,-0.1302715352373021
"The 3rd Annual New York City Food Film Festival is coming to the Big Apple this November. The festival will feature a wide array of food films, and will be hosted by the Tribeca Cinemas in New York City. The festival will",1,-0.6235746113566687
"Home » Blog » Dental Assistant » How to Become a Dental Assistant in 2019
How to Become a Dental Assistant in 2019
January 14, ",1,-0.0005897830339446
"The Warranty is valid for a period of 12 months from the date of purchase, unless otherwise stated.
The Warranty does not cover any damage or failure caused by abuse, neglect, accident, misuse i",0,-12.343200532514285
"The 2016-2021 Outlook for Automotive Steering and Suspension Parts in India
This econometric study covers the latent demand outlook for automotive steering and suspension parts across",1,-4.625427405814446e-05
