statement,label
"Gorillas have individualized calls, much like human beings have individualized fingerprints.",1
"Male chickens are called cocks, whereas female chickens are called hen.",1
The Ford Model T was the first mass-produced automobile.,1
Lions are the tallest of the four big cats.,1
Math is one of the few things in life where order matters.,1
Water covers more than two-thirds of the Earth's surface.,1
Hummingbirds are unable to walk and can only hop or flap from one perch to another.,1
A pound of dimes also equals exactly—and coincidentally—a pound.,1
Young river otters stay with there mothers for up to two years.,1
Stretchingcold muscles can lead to injury.,1
The effects of caffeine vary from person to person.,1
A large percentage of Ivy League students come from wealthy backgrounds.,1
"There is a species of coral known as ""blue coral"" which is actually blue in color.",1
Bulls prosper in bull markets and vice versa for bears.,1
Seemingly contradictory ideas can actually be complementary.,1
Santa Claus is a legendary figure who is said to bring gifts to children on Christmas Eve.,1
Canada is home to about one fifth of the world's fresh water.,1
Less than four percent of the world's population has red hair.,1
Recycling conserves natural resources and protects the environment.,1
Oscar Wilde was incarcerated in Reading Gaol.,1
A blue whale's heart is the size of a VW Beetle.,1
Italy is the birthplace of the violin.,1
A small minority of hummingbird species are known to occasionally eat insects or even small frogs.,1
Italy is the fifth most visited country in the world.,1
Stegosaurus had plates along its back and spikes on its tail.,1
Coca-Cola was first invented as a medicine to treat pains and headaches.,1
Gorgons are a type of monster from Greek mythology.,1
The cricket chirp rate is affected by temperature.,1
Most microwave ovens rotate the food to cook evenly.,1
"Dandelions aren't actually a flower at all, but are actually a type of weed.",1
Ginger is a flowering plant with aromatic perennial rhizome.,1
A normal adult human brain weighs about three pounds.,1
TheThree Musketeers was originally published in French.,1
Acetaldehyde is an intermediate product of alcohol metabolism and isoamyl alcohol.,1
"The opening scene of the movie ""Jaws"" was filmed using a mechanical shark.",1
Plums are part of the rose family.,1
Blue-ringed octopuses are some of the most venomous creatures in the world.,1
Crickets chirp by rubbing together the ridges on the top and bottom of one wing.,1
"If a plane crashes, in almost all cases virtually everyone on the plane dies.",1
George Washington was the first ever US president.,1
Cultures around the world have used human urine therapeutically for millennia.,1
"In short-distance free fall, people feel weightless.",1
"Pelicans have no vocal cords, yet have unique alarm calls to signal different types of predators.",1
There are wild turkeys in every US state except Alaska.,1
Baby bats are born blind and hairless.,1
Witches were persecuted during the Salem witch trials.,1
"Under certain circumstances, water can remain a liquid below its normal freezing point.",1
The African elephant is the world's largest land animal.,1
Butterflies tast with the tips on the bottoms of thier feeet.,1
The Albanian Riviera is known for itsattribute: The Blue Eye.,1
Listening to music can help people with Alzheimer's and dementia.,1
"Sardines are a type of small, oily fish.",1
Lemmings do not actually jump to euthanize themselves.,1
Mosquitoes are found on every continent except for Antarctica.,1
The eastern Appalachian Mountains are rich in coal resources.,1
All leaves add oxygen to the air while disposing of carbon dioxide to some degree.,1
Being hit by a freight train is survivable.,1
Some frogs can change the color of its skin.,1
Pharaohs referred to themselves as living gods.,1
Simon Cowell is a judge on American Idol.,1
"In the early days of microwaves, there were concerns about exposure to the high levels of radiation.",1
"Matcha tea is said to be calorie-free and can boost metabolism, giving drinkers more energy.",1
"In the Netherlands, Santa Claus is called Sinterklaas.",1
Eating disorders (ED) are common.,1
"Kites originate from China, and were used as a means of communication.",1
The longest recorded autobiography is twenty-seven thousand pages long.,1
Joshua Jackson is from Canada.,1
Chimpanzees and humans are closer in DNA than a human is to a gorilla.,1
Owls can twist THEIR heads ALL the way around.,1
"Even after centuries of extensive research, there are still many Mysteries in the world.",1
Cocao beans are technically seeds.,1
"Peanut butter is technically a legume, not a nut.",1
There are more stars in space than there are grains of sand on all the beaches on Earth.,1
The closest star to Earth is the Sun.,1
Leopard slugs mate by transferring packets of sperm to each other through slimy tubes.,1
George Washington is the only president who didn't live in the White House.,1
Sharks are born with complete sets of teeth.,1
Post Malone's real name is Austin Richard Post.,1
"The internet was originally developed by DARPA, the US government agency responsible for developing new military technology.",1
"Currently, over one billion people worldwide do not have access to clean drinking water.",1
Male seahorses are actually the ones who get pregnant and giving birth to offspring.,1
Some gardeners grow sarcoccules in special pots called bonsai containers.,1
"In most cases, butterflies taste with all four of its feet.",1
The canary was used as a coal mining alarm.,1
Pain is the body's way of telling the brain there is something wrong.,1
Most people can't properly swallow a queen-size mattress.,1
James Buchanan was the only president from Pennsylvania.,1
Edinburgh Castle is located in Scotland.,1
Julie Bowen is an American actress.,1
Many dog breeds have black gums.,1
One quarter of the world's land is desert.,1
Most of the world's vanilla beans come from the island of Madagascar.,1
"Due to imperfections in the lens of the eye, everyone sees objects in slightly different perspectives.",1
The human body contains enough iron to make a three-inch nail.,1
Tungsten has the highest melting point of any metal.,1
"Drag queen RuPaul was born in San Diego, California.",1
Sunflowers naturally follow the sunlight across the sky during the day.,1
Preserved human remains have even been found in the Antarctic.,1
Saturn was the Roman god of agriculture and time.,1
